"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000134698",687.935625460419,0.139267906520833,0.181480868773895,0.767397177794784,0.442845405990381,0.682311713202073,"ENSG00000134698"
"ENSG00000134690",55.9388988745943,2.06256352738123,0.392640826939283,5.25305415501322,1.49597526153958e-07,1.04456230926171e-05,"ENSG00000134690"
"ENSG00000272420",1.02593460891963,0.111489871533306,1.30390977616923,0.0855042837863005,0.931860489976691,NA,"ENSG00000272420"
"ENSG00000132881",17.5201406011181,0.0021937457510206,0.3855778522625,0.00568950145385193,0.995460459122465,0.998190835336397,"ENSG00000132881"
"ENSG00000272510",3.73717289630757,0.118548766516134,0.766846816343302,0.154592500079002,0.877142582984075,0.946380656581189,"ENSG00000272510"
"ENSG00000232273",2.07474484041365,0.397077671815244,1.06753440260998,0.371957728804281,0.709924322361789,NA,"ENSG00000232273"
"ENSG00000130940",60.0953104307806,0.433657756361876,0.229032341653882,1.8934345832137,0.058300100007246,0.207644478054482,"ENSG00000130940"
"ENSG00000116771",28.0654536128385,0.0651608648836546,0.40714708084455,0.160042569256522,0.872847540964704,0.944566949585218,"ENSG00000116771"
"ENSG00000237301",1.03660549900888,-1.76928277309183,1.60682530675968,-1.10110462266727,0.27085112536988,NA,"ENSG00000237301"
"ENSG00000163879",1.0544283600268,0.530165826776241,1.2646614133747,0.419215626545856,0.675058552720913,NA,"ENSG00000163879"
"ENSG00000116954",31.9587948251854,0.683011145762285,0.248709796855805,2.74621729580791,0.00602868188842065,0.0452299070783208,"ENSG00000116954"
"ENSG00000228589",132.736205067306,0.725928642741879,0.227013632003432,3.19773150332622,0.00138513181383066,0.0159954152632601,"ENSG00000228589"
"ENSG00000163873",0.979382538003131,-0.829154009026731,1.65239605483518,-0.501788906237396,0.615816017574581,NA,"ENSG00000163873"
"ENSG00000117215",5.80487230606821,1.28741646767498,0.691862720905099,1.8607975668797,0.062772769240241,0.218178736600306,"ENSG00000117215"
"ENSG00000196449",400.414365236121,0.587361415012008,0.26543405285334,2.21283369145006,0.0269091135617849,0.126568046206755,"ENSG00000196449"
"ENSG00000230163",6.23085613639637,-0.79886399196955,0.544270332936675,-1.46777059785564,0.142166546594777,0.362047404795565,"ENSG00000230163"
"ENSG00000179051",484.309011182706,0.152693900747366,0.163980003503447,0.931173908312283,0.351763612238298,0.606116701025138,"ENSG00000179051"
"ENSG00000215895",1.10486803663097,3.0860704520723,1.47131660635293,2.09748903719778,0.035950306623107,NA,"ENSG00000215895"
"ENSG00000236948",1.3966037007904,0.341849576154438,1.25215676298499,0.273008609033512,0.784846597826577,NA,"ENSG00000236948"
"ENSG00000126067",886.274890115754,0.825153354267702,0.182199253141263,4.52885146366623,5.93051695717092e-06,0.000221547169185742,"ENSG00000126067"
"ENSG00000132906",196.579200421268,0.204979195080158,0.182579959524725,1.12268178618147,0.261572666223179,0.515979669331956,"ENSG00000132906"
"ENSG00000197312",97.2777967497074,-0.155100122796707,0.209282490227372,-0.741104153664268,0.458630291322588,0.695919854204838,"ENSG00000197312"
"ENSG00000272078",24.1651709355515,0.129619021998386,0.340965577301091,0.380152809044197,0.703831987106276,0.86241934510743,"ENSG00000272078"
"ENSG00000173660",431.861248407573,0.895260986299912,0.172024230705758,5.20427257617693,1.94757968775872e-07,1.31527147363659e-05,"ENSG00000173660"
"ENSG00000233728",13.7866828948016,0.0222465528482524,0.463419633560898,0.0480052014139125,0.961712097259334,0.984752754955536,"ENSG00000233728"
"ENSG00000054118",1737.09836383737,0.0614188219427559,0.0778319132352083,0.789121317847449,0.43004110342778,0.672432547222781,"ENSG00000054118"
"ENSG00000237749",1.53077554679293,-0.0265166809486549,1.11909037377658,-0.0236948521495805,0.981096012244003,NA,"ENSG00000237749"
"ENSG00000276747",8.65560415365201,0.357293079797184,1.12186600431396,0.318481064960761,0.750120055485355,0.88668803798941,"ENSG00000276747"
"ENSG00000159339",826.25547933443,0.777621578370368,0.342849180317268,2.26811561179982,0.0233221610746392,0.114808484607026,"ENSG00000159339"
